n,encryption_time_ms,calculation_time_ms,decryption_time_ms,total_time_ms,result
2,0.005217909347265959,0.0012870063073933125,0.002477504312992096,0.008982419967651367,"[2.5, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5]"
10,0.13533589662984014,0.007725309114903211,0.009128847159445286,0.1521900529041886,"[11.1, 11.1, 11.1, 11.1, 11.1, 11.1, 11.1, 11.1, 11.1, 11.1, 11.1, 11.1, 11.1, 11.1, 11.1, 11.1, 11.1, 11.1, 11.1, 11.1]"
100,175.3086992772296,0.5086097400635481,0.5552614689804614,176.37257048627364,"[104.39, 104.39, 104.39, 104.39, 104.39, 104.39, 104.39, 104.39, 104.39, 104.39, 104.39, 104.39, 104.39, 104.39, 104.39, 104.39, 104.39, 104.39, 104.39, 104.39]"
250,3727.799353701994,3.8415406132116914,3.0095250345766544,3734.650419349782,"[243.964, 243.964, 243.964, 243.964, 243.964, 243.964, 243.964, 243.964, 243.964, 243.964, 243.964, 243.964, 243.964, 243.964, 243.964, 243.964, 243.964, 243.964, 243.964, 243.964]"
500,35707.07442263374,18.736189999617636,11.6729891509749,35737.483601784326,"[494.238, 494.238, 494.238, 494.238, 494.238, 494.238, 494.238, 494.238, 494.238, 494.238, 494.238, 494.238, 494.238, 494.238, 494.238, 494.238, 494.238, 494.238, 494.238, 494.238]"
